"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date"
"302","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696424505716736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Og_quianna",107738,TRUE,FALSE,NA,NA,2018-03-24
"303","RT @athibon: if someone makes you happy, make them happier",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696423415250945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__amina__xx",56058,TRUE,FALSE,NA,NA,2018-03-24
"304","RT @jecnginsmile: 16) one of my favorite moments ever was when stray kids were so happy that they could practice hellevator with Minho agai…",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696422438014978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_yoongified",150,TRUE,FALSE,NA,NA,2018-03-24
"305","RT @jekylldraws: Happy #cutiesaturday ! Posting my Usagi design <U+2661> https://t.co/aqbnHFVdHY",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696422253522949",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sailorisa",205,TRUE,FALSE,NA,NA,2018-03-24
"306","RT @BurgerJoint_: Happy People eating Burgers<ed><U+00A0><U+00BC><ed><U+00BD><U+0094><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><U+26A1><U+FE0F> https://t.co/Krf658PuWb",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696422224105472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAIAchacra",1,TRUE,FALSE,NA,NA,2018-03-24
"307","RT @photobytoey: <U+0E14><U+0E34><U+0E0A><U+0E31><U+0E49><U+0E19><U+0E1F><U+0E15><U+0E1A><U+0E15>. <U+0E02><U+0E2D><U+0E01><U+0E23><U+0E32><U+0E1A><U+0E02><U+0E2D><U+0E1A><U+0E1E><U+0E23><U+0E30><U+0E04><U+0E38><U+0E13>...<U+0E04><U+0E38><U+0E13> #<U+0E40><U+0E1B><U+0E4A><U+0E01><U+0E1C><U+0E25><U+0E34><U+0E15><U+0E42><U+0E0A><U+0E04> <U+0E21><U+0E32> <U+0E13> <U+0E17><U+0E35><U+0E48><U+0E19><U+0E35><U+0E49> <U+0E17><U+0E35><U+0E48><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E14><U+0E34><U+0E0A><U+0E31><U+0E49><U+0E19><U+0E44><U+0E14><U+0E49><U+0E21><U+0E35><U+0E42><U+0E2D><U+0E01><U+0E32><U+0E2A><U+0E44><U+0E14><U+0E49><U+0E21><U+0E32><U+0E14><U+0E39><U+0E41><U+0E1F><U+0E0A><U+0E31><U+0E48><U+0E19><U+0E42><U+0E0A><U+0E27><U+0E4C><U+0E41><U+0E1A><U+0E1A><U+0E19><U+0E35><U+0E49><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E04><U+0E23><U+0E31><U+0E49><U+0E07><U+0E41><U+0E23><U+0E01> <U+0E23><U+0E39><U+0E49>…",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696421762670592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ani_is_happy",3399,TRUE,FALSE,NA,NA,2018-03-24
"308","RT @JeffConeCostume: My new puppy, Dido, adopted on #NationalPuppyDay from @atlantahumane! I am so happy to welcome her to my family!

(Let…",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696421708292096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamwallace",31,TRUE,FALSE,NA,NA,2018-03-24
"309","RT @DireccionRodri: Happy saturday everyone...Feliz sábado a tod@s...#Tweeterbirds #FelizSabado #HappySaturday https://t.co/ppP4jXXyTQ",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696421175414786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harehare_2199",15,TRUE,FALSE,NA,NA,2018-03-24
"310","RT @UrMyNewBitch: All U ""if U not happy w her JUST LEAVE"" bitches seem very upset bout this https://t.co/ECaq2pRSlV",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696421125263360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaylanyreedavis",6387,TRUE,FALSE,NA,NA,2018-03-24
"311","RT @TMI_Source: Happy 9th anniversary to City of Glass and @cassieclare! <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+27B0>

Step back in time and watch the book trailer: https://t.co/KvC…",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696421032943625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmaok336",39,TRUE,FALSE,NA,NA,2018-03-24
"312","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:26,FALSE,NA,"977696420965879808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dxndra",1930,TRUE,FALSE,NA,NA,2018-03-24
"313","RT @thelifeofmarc_: if you didn’t wish me a happy birthday just know you’re dead to me and i hope your first daughter becomes a pornstar th…",FALSE,0,NA,2018-03-24 23:59:25,FALSE,NA,"977696419954995200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordancrocker14",1,TRUE,FALSE,NA,NA,2018-03-24
"314","RT @Mina_pic1: Happy birthday to the queen 
#HappyMinaDay #MINA #TWICE #ONCE <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> https://t.co/duz5zziv5B",FALSE,0,NA,2018-03-24 23:59:25,FALSE,NA,"977696419086704641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soy03635142",18,TRUE,FALSE,NA,NA,2018-03-24
"315","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:25,FALSE,NA,"977696416905814016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ffsphil",107738,TRUE,FALSE,NA,NA,2018-03-24
"316","RT @SemperFiFund: Happy Birthday to some of our supporters! https://t.co/Icz7ZgrPhZ",FALSE,0,NA,2018-03-24 23:59:25,FALSE,NA,"977696416884756481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ballyhoo",2,TRUE,FALSE,NA,NA,2018-03-24
"317","RT @SethAbramson: Today is all about the generation coming up. I'm happy to stop talking and listen to what those under 21 are saying. They…",FALSE,0,NA,2018-03-24 23:59:25,FALSE,NA,"977696416553361408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MOMOKallins",3284,TRUE,FALSE,NA,NA,2018-03-24
"318","RT @StrawberryCSt: Happy Vietnamese New Year 2018! https://t.co/7CDfI0GsXG",FALSE,0,NA,2018-03-24 23:59:25,FALSE,NA,"977696416377331717",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EliteFunk_Prod",60,TRUE,FALSE,NA,NA,2018-03-24
"319","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696415819366400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akaqueen_",23533,TRUE,FALSE,NA,NA,2018-03-24
"320","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696415303503874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeonVonKarma_",1930,TRUE,FALSE,NA,NA,2018-03-24
"321","RT @CraziestSex: ""Baby girl"" ""my love"" ""pretty girl"" ""gorgeous"" ""beautiful"" are names that make my heart happy",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696415076859905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mclxirem",748,TRUE,FALSE,NA,NA,2018-03-24
"322","RT @tinkswonhao: THIS IS SO FUNNY SEUNGKWAN CHANGED THE SONG FROM A SAD SONG TO A HAPPY SONG JGNDJDGSHS https://t.co/kn2aDEVYe8",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696415068536832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sinsaaaaaa",102,TRUE,FALSE,NA,NA,2018-03-24
"323","RT @_Camera_shy: Happy birthday baby @TheFunnycator .. the Ricardo Shilly Shally to my Tondeleya... <U+2764><U+FE0F> ..  no cake for you this year, eat o…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696415051862018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheFunnycator",1,TRUE,FALSE,NA,NA,2018-03-24
"324","RT @ElahehTJ: @JonathanWNV Thanks &amp; Happy Nowruz!We are 100s of highly-educated inland Iranians,who are suffering from excessive delays in…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696414997168128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","arzandeh",14,TRUE,FALSE,NA,NA,2018-03-24
"325","RT @Lennyjacobson: Samantha Fuentes was shot in the leg... threw up during her speech, sang her friend happy birthday and finished it like…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696414955393024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blankenship_83",2291,TRUE,FALSE,NA,NA,2018-03-24
"326","RT @RC423_official: HBD dan Happy Graduation @melodyJKT48 <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> tadi aku nntn #JKT48MelodyGraduationConcert keren bgt<ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><U+2728>aku pengen balik la…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696414330339328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Allang_albukus",233,TRUE,FALSE,NA,NA,2018-03-24
"327","RT @HannahSchack99: All I ever wanted was to make you happy and receive what I deserved in return but fuck it",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696414099746817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GarrandKiara",20,TRUE,FALSE,NA,NA,2018-03-24
"328","RT @DUALIPA: I wish I could be there but im so happy to see so many people showing up and standing up for what they believe in. Gun violenc…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696414091313152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sochco",3091,TRUE,FALSE,NA,NA,2018-03-24
"329","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696413973929985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martinjosh8894",107738,TRUE,FALSE,NA,NA,2018-03-24
"330","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696413869137920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaylae0499",107738,TRUE,FALSE,NA,NA,2018-03-24
"331","RT @chellyd__: Happy birthday my baby!<ed><U+00A0><U+00BD><ed><U+00B2><U+009B><U+263A><U+FE0F> @LeighaLei",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696413638422528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeighaLei",1,TRUE,FALSE,NA,NA,2018-03-24
"332","RT @snowberrytae: remember when a lucky fanboy got to facetime with Taehyung and sing his line from Boy in Luv for him, this was such a pre…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696413558738950",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlympiaRamos",19789,TRUE,FALSE,NA,NA,2018-03-24
"333","RT @_dynaming: <U+2744>HAPPY XIUMIN MONTH<U+2744>
<U+AC1C><U+CC30><U+AD6C><U+B97C> <U+B098><U+C624><U+C790><U+B9C8><U+C790> <U+BCF4><U+C774><U+B294> <U+C0DD><U+C77C> <U+CD95><U+D558> <U+AD11><U+ACE0><U+AC00> #<U+C2DC><U+C6B0><U+BBFC> <U+C758> <U+B2E4><U+C591><U+D55C> <U+B9E4><U+B825><U+C744> <U+B2F4><U+C740> <U+C601><U+C0C1><U+C774><U+B77C> <U+BCF4><U+BA74><U+C11C> <U+AE30><U+BD84> <U+C88B><U+C544><U+C84C><U+C5B4><U+C694> <U+2764> ""<U+B108><U+C640> <U+D568><U+AED8> <U+D558><U+B294> <U+BAA8><U+B4E0> <U+C21C><U+AC04><U+C744> <U+C751><U+C6D0><U+D560><U+AC8C>"" #HappyXiuminDay<ed><U+00A0><U+00BC><ed><U+00BE><U+0089>…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696412958785536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baekkuhyun",33,TRUE,FALSE,NA,NA,2018-03-24
"334","RT @katykitcat: 10 years ago, @KatyPerry was starting her career.
This vlog she made shows the first weeks of fame, traveling around the wo…",FALSE,0,NA,2018-03-24 23:59:24,FALSE,NA,"977696412552089601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","allsperry",406,TRUE,FALSE,NA,NA,2018-03-24
"335","RT @KathNielMsia: Happy 25th @imdanielpadilla @bernardokath <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
#OneMagicalNightLasVegas https://t.co/EXrhDZvwzf",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696411700482050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imkayecandor",103,TRUE,FALSE,NA,NA,2018-03-24
"336","RT @idk_skylar: My boyfriend is a Marine and isn’t home to take me to my senior prom... so his little brother stepped in and took his place…",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696410849153025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rollingst1167",43120,TRUE,FALSE,NA,NA,2018-03-24
"337","RT @AmazingDouglass: @ananavarro @ananavarro “If there must be trouble, let it be in my day, that my child may have peace…The blood of his…",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696410094092288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaMukaro",32,TRUE,FALSE,NA,NA,2018-03-24
"338","RT @TEAM_TWICE: 180324

Happy Birthday to our ketchup loving penguin, Myoui Mina! You inspire us so much everyday. We love you so much and…",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696409515421696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mntyoongi",2002,TRUE,FALSE,NA,NA,2018-03-24
"339","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696409335066624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Milas8",107738,TRUE,FALSE,NA,NA,2018-03-24
"340","RT @YostBuilt: Happy Mike Legg Day! 22 years ago, the greatest goal ever scored. #nevermissLeggDay",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696408622026753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umich79",9,TRUE,FALSE,NA,NA,2018-03-24
"341","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696408579981312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lia_pena",107738,TRUE,FALSE,NA,NA,2018-03-24
"342","RT @ColleenB123: I’m sitting in an airport and my eyes are filled with tears seeing how much fun Parker is having at the kids choice awards…",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696408328425472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KloudlessFey",432,TRUE,FALSE,NA,NA,2018-03-24
"343","RT @dumas1000: A vote for Zendaya is a vote for happy, smiley faces <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+2764><U+FE0F> (RT to vote) #KCA #FavMovieActressZendaya https://t.co/dtQ2mAqjRi",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696408047423488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spraytanmendes",31,TRUE,FALSE,NA,NA,2018-03-24
"344","RT @dixie_normous76: Not happy with the @F1  coverage.  I miss @wbuxtonofficial @MrSteveMatchett @leighdiffey  and @MrDavidHobbs",FALSE,0,NA,2018-03-24 23:59:23,FALSE,NA,"977696407825125376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChipMurphy69",1,TRUE,FALSE,NA,NA,2018-03-24
"345","RT @Anela_lankford: Happy National Puppy Day to my babies <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> Who aren’t babies anymore, but still my babies. https://t.co/aBwImd3SUh",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696407070023680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessxsomexhoney",4,TRUE,FALSE,NA,NA,2018-03-24
"346","RT @kali4change: Happy birthday Nick Dworet. you would have been 18 today. I wish I had the opportunity to get to know you. Today, I marche…",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696406533300225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DSMoDHT",99,TRUE,FALSE,NA,NA,2018-03-24
"347","RT @hopesolo: 9 teams get underway today in 6th season of #NWSL. Will miss the historic @bostonbreakers and happy to hear most every player…",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696406491291649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keishaofdogs",85,TRUE,FALSE,NA,NA,2018-03-24
"348","RT @realKaraLynn: Happy #SinfulSunday #PussySunday #ButtPlug
<ed><U+00A0><U+00BD><ed><U+00B2><U+008E><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> https://t.co/WrX8b47pho",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696406323548160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hakandeniz44733",54,TRUE,FALSE,NA,NA,2018-03-24
"349","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696405702791169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waitinpurpose",23533,TRUE,FALSE,NA,NA,2018-03-24
"350","RT @autocorrects: the SMALLLLLLLEST things make me happy, ya don't even know",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696405216149504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piah_d",2511,TRUE,FALSE,NA,NA,2018-03-24
"351","RT @AnnaRErnst: Samantha Fuentes just threw up and then FINISHED HER SPEECH and sang Happy Birthday to her dead friend and I really never w…",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696404691935233",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","crfontaine",3081,TRUE,FALSE,NA,NA,2018-03-24
"352","RT @connorckmchugh: Happy 2 Years Anniversary @malikhahmed <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F> https://t.co/oabRS5lUNL",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696404679352320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malikhahmed",1,TRUE,FALSE,NA,NA,2018-03-24
"353","RT @ohhhhhhkillemmm: Happy birthday HighFive",FALSE,0,NA,2018-03-24 23:59:22,FALSE,NA,"977696403752353792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrimyGvng",1,TRUE,FALSE,NA,NA,2018-03-24
"354","RT @Diegor_Barros: <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>Happy Friday everyone! 
Over 200 tank tops sold. Get yours now and receive an exclusive video (remember to screen shot…",FALSE,0,NA,2018-03-24 23:59:21,FALSE,NA,"977696403425198080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wiliams34888956",3238,TRUE,FALSE,NA,NA,2018-03-24
"355","RT @evilemilie: the crowd in DC singing happy birthday Nick, who would have turned 18 today https://t.co/oTlZD77QvP",FALSE,0,NA,2018-03-24 23:59:21,FALSE,NA,"977696403064434688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daninicolexo",3689,TRUE,FALSE,NA,NA,2018-03-24
"356","RT @CodyMitchell44: @DarthTater13 happy birthday man",FALSE,0,NA,2018-03-24 23:59:21,FALSE,NA,"977696402997497856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarthTater13",1,TRUE,FALSE,NA,NA,2018-03-24
"357","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:21,FALSE,NA,"977696401030180864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelsFilms",107738,TRUE,FALSE,NA,NA,2018-03-24
"358","RT @Megumi_Ogata: Happy birthday, <U+82D7><U+6728><U+8AA0>!

<U+300C><U+5E0C><U+671B><U+3092><U+80CC><U+8CA0><U+3046><U+899A><U+609F><U+300D><U+30FC><U+30FC>
<U+3069><U+3093><U+306A><U+306B><U+8F9B><U+3044><U+3053><U+3068><U+304C><U+3042><U+3063><U+3066><U+3082><U+3001><U+305D><U+308C><U+3092><U+5F15><U+304D><U+53D7><U+3051><U+3001><U+4E00><U+7DD2><U+306B><U+524D><U+306B><U+9032><U+3080><U+3002>
<U+305D><U+308C><U+304C><U+300C><U+5E0C><U+671B><U+300D><U+306A><U+3093><U+3060><U+3068><U+3001><U+9B42><U+3092><U+5BBF><U+3057><U+305F><U+6700><U+7D42><U+56DE><U+3067><U+3001><U+79C1><U+306B><U+4F1D><U+67D3><U+308A><U+3001><U+3072><U+3068><U+3064><U+306B><U+306A><U+3063><U+305F><U+3002>

<U+5E0C><U+671B><U+306F><U+4F1D><U+67D3><U+3059><U+308B><U+3002><U+3055><U+305B><U+308B><U+3093><U+3060>!
#<U+30C0>…",FALSE,0,NA,2018-03-24 23:59:21,FALSE,NA,"977696400724103170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kurofai",2546,TRUE,FALSE,NA,NA,2018-03-24
"359","RT @btsanalytics: Happy #JhopeAppreciationDay! 

To @BTS_twt j-hope, who’s passion for music and dance is admirable in many ways! <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>

D-4 ti…",FALSE,0,NA,2018-03-24 23:59:21,FALSE,NA,"977696399537061889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meljoyrefendor",10236,TRUE,FALSE,NA,NA,2018-03-24
"360","RT @futon7979: Mattie<U+3061><U+3083><U+3093><U+306B><U+3061><U+3061><U+3069><U+3093><U+FF1F><U+3055><U+308C><U+308B>Matt<U+304F><U+3093><U+3067><U+304D><U+307E><U+3057><U+305F>!
Sorry I'm late. Happy birthday, Graph! @sepiascribe https://t.co/xsF2g5RTcV",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696398933020672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boubouharanyu",91,TRUE,FALSE,NA,NA,2018-03-24
"361","RT @0041toma: <U+3010><U+524D><U+5DDD><U+6C0F><U+8B1B><U+6F14><U+3011><U+53CB><U+5229><U+65B0><U+300C><U+6BCD><U+89AA><U+3068><U+3057><U+3066><U+5B50><U+4F9B><U+306B><U+4F1A><U+308F><U+305B><U+305F><U+304F><U+306A><U+3044><U+3002><U+300D><U+2192> <U+5BFA><U+8107><U+7814><U+300C><U+524D><U+5DDD><U+6C0F><U+3060><U+3051><U+8ABF><U+67FB><U+3059><U+308B><U+306E><U+306F><U+304A><U+304B><U+3057><U+3044><U+300D> | Share News Japan https://t.co/AaRBtK4spS

<U+30D8><U+30F3><U+30C6><U+30B3><U+601D><U+8003><U+306E><U+72AF><U+7F6A><U+8005><U+3082><U+64C1><U+8B77><U+3059><U+308B><U+504F><U+5C48><U+601D><U+8003><U+306E><U+5BFA><U+8107><U+6C0F>",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696398773665792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happy_yassy",89,TRUE,FALSE,NA,NA,2018-03-24
"362","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696398710923264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxPrettyNina",107738,TRUE,FALSE,NA,NA,2018-03-24
"363","RT @JulieReisetter: So happy with my new piece of artwork by Jessica Vogel!  <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><U+26F7>#perfectforme #Coloradoartist https://t.co/Rp8UmxpCNx",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696398572310528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michael81082",8,TRUE,FALSE,NA,NA,2018-03-24
"364","RT @btsanalytics: Happy #JhopeAppreciationDay! 

To @BTS_twt j-hope, who’s passion for music and dance is admirable in many ways! <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>

D-4 ti…",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696397754421248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UynNhi63872020",10236,TRUE,FALSE,NA,NA,2018-03-24
